sales_key,sales_code,sales_date_key,customer_key,employee_key,store_key,payment_key,promotion_key,sales_status,invoice_number
403,SAL000403,20221203,948,293,25,15,,Completed,INV-202212-000403
404,SAL000404,20220111,475,45,4,3,,Completed,INV-202201-000404
405,SAL000405,20231026,989,126,11,5,,Completed,INV-202310-000405
406,SAL000406,20250417,333,263,22,12,,Completed,INV-202504-000406
407,SAL000407,20230712,54,89,8,7,,Completed,INV-202307-000407
408,SAL000408,20250425,834,133,12,4,27.0,Completed,INV-202504-000408
409,SAL000409,20250129,541,281,24,17,,Completed,INV-202501-000409
410,SAL000410,20251016,292,245,21,9,44.0,Completed,INV-202510-000410
411,SAL000411,20220529,62,23,2,16,,Completed,INV-202205-000411
412,SAL000412,20220707,235,286,24,1,,Completed,INV-202207-000412
413,SAL000413,20260214,97,233,20,15,17.0,Completed,INV-202602-000413
414,SAL000414,20250828,812,188,16,5,,Completed,INV-202508-000414
415,SAL000415,20230426,537,142,12,15,,Completed,INV-202304-000415
416,SAL000416,20221103,287,262,22,15,,Completed,INV-202211-000416
417,SAL000417,20250401,144,131,11,1,,Completed,INV-202504-000417
418,SAL000418,20220719,844,14,2,6,,Completed,INV-202207-000418
419,SAL000419,20250202,271,245,21,18,27.0,Completed,INV-202502-000419
420,SAL000420,20240416,775,217,19,18,,Completed,INV-202404-000420
421,SAL000421,20220518,845,200,17,1,,Completed,INV-202205-000421
422,SAL000422,20240317,975,145,13,2,,Completed,INV-202403-000422
423,SAL000423,20240126,611,235,20,17,,Completed,INV-202401-000423
424,SAL000424,20240722,333,230,20,4,,Completed,INV-202407-000424
425,SAL000425,20240925,930,238,20,7,,Completed,INV-202409-000425
426,SAL000426,20240219,891,283,24,14,,Completed,INV-202402-000426
427,SAL000427,20250128,132,143,12,16,18.0,Completed,INV-202501-000427
428,SAL000428,20251003,522,42,4,1,,Completed,INV-202510-000428
429,SAL000429,20260505,617,188,16,6,,Cancelled,INV-202605-000429
430,SAL000430,20230622,768,254,22,8,,Completed,INV-202306-000430
431,SAL000431,20241123,321,233,20,5,,Completed,INV-202411-000431
432,SAL000432,20250301,847,89,8,13,,Completed,INV-202503-000432
433,SAL000433,20220912,851,183,16,6,,Completed,INV-202209-000433
434,SAL000434,20230706,640,92,8,10,,Completed,INV-202307-000434
435,SAL000435,20220420,510,66,6,1,,Completed,INV-202204-000435
436,SAL000436,20220818,999,255,22,15,,Completed,INV-202208-000436
437,SAL000437,20230628,523,52,5,9,,Completed,INV-202306-000437
438,SAL000438,20250223,77,47,4,17,,Completed,INV-202502-000438
439,SAL000439,20250924,351,13,2,13,,Completed,INV-202509-000439
440,SAL000440,20220314,597,150,13,14,,Completed,INV-202203-000440
441,SAL000441,20241026,750,214,18,9,,Completed,INV-202410-000441
442,SAL000442,20220730,325,39,4,1,,Completed,INV-202207-000442
443,SAL000443,20240904,979,120,10,1,,Completed,INV-202409-000443
444,SAL000444,20230511,488,162,14,11,,Completed,INV-202305-000444
445,SAL000445,20260725,517,163,14,15,,Completed,INV-202607-000445
446,SAL000446,20250113,316,287,24,9,,Completed,INV-202501-000446
447,SAL000447,20220929,561,92,8,13,,Completed,INV-202209-000447
448,SAL000448,20240228,27,179,15,8,,Completed,INV-202402-000448
449,SAL000449,20260618,99,69,6,15,47.0,Completed,INV-202606-000449
450,SAL000450,20231129,487,133,12,17,,Completed,INV-202311-000450
451,SAL000451,20220921,175,62,6,9,,Completed,INV-202209-000451
452,SAL000452,20241117,583,187,16,2,,Completed,INV-202411-000452
453,SAL000453,20241226,938,288,24,5,,Completed,INV-202412-000453
454,SAL000454,20250517,855,196,17,15,,Completed,INV-202505-000454
455,SAL000455,20230622,605,289,25,14,,Completed,INV-202306-000455
456,SAL000456,20240715,643,49,5,12,,Completed,INV-202407-000456
457,SAL000457,20220212,67,131,11,14,,Completed,INV-202202-000457
458,SAL000458,20250820,339,103,9,18,,Completed,INV-202508-000458
459,SAL000459,20240526,280,143,12,9,,Completed,INV-202405-000459
460,SAL000460,20240128,765,52,5,16,,Completed,INV-202401-000460
461,SAL000461,20250221,213,236,20,15,,Completed,INV-202502-000461
462,SAL000462,20231029,584,56,5,1,,Completed,INV-202310-000462
463,SAL000463,20240529,234,109,10,14,,Completed,INV-202405-000463
464,SAL000464,20251125,993,242,21,15,,Completed,INV-202511-000464
465,SAL000465,20231021,183,93,8,2,,Completed,INV-202310-000465
466,SAL000466,20230219,154,292,25,15,,Completed,INV-202302-000466
467,SAL000467,20251018,835,132,11,2,,Completed,INV-202510-000467
468,SAL000468,20220525,441,127,11,7,,Completed,INV-202205-000468
469,SAL000469,20230831,7,15,2,18,,Completed,INV-202308-000469
470,SAL000470,20250207,895,109,10,1,18.0,Completed,INV-202502-000470
471,SAL000471,20220629,392,187,16,1,,Completed,INV-202206-000471
472,SAL000472,20220721,750,123,11,7,,Completed,INV-202207-000472
473,SAL000473,20220723,708,271,23,16,,Cancelled,INV-202207-000473
474,SAL000474,20240404,981,188,16,8,,Pending,INV-202404-000474
475,SAL000475,20260223,615,161,14,12,,Completed,INV-202602-000475
476,SAL000476,20221029,342,94,8,15,,Completed,INV-202210-000476
477,SAL000477,20220922,989,168,14,12,,Completed,INV-202209-000477
478,SAL000478,20240628,718,101,9,14,,Completed,INV-202406-000478
479,SAL000479,20250807,452,178,15,15,36.0,Completed,INV-202508-000479
480,SAL000480,20260728,767,168,14,16,,Completed,INV-202607-000480
481,SAL000481,20241020,36,20,2,14,,Completed,INV-202410-000481
482,SAL000482,20230907,375,204,17,10,,Completed,INV-202309-000482
483,SAL000483,20250303,968,282,24,4,,Completed,INV-202503-000483
484,SAL000484,20231001,246,299,25,18,,Completed,INV-202310-000484
485,SAL000485,20230327,498,14,2,14,,Completed,INV-202303-000485
486,SAL000486,20220530,589,130,11,5,,Completed,INV-202205-000486
487,SAL000487,20250319,321,33,3,3,5.0,Completed,INV-202503-000487
488,SAL000488,20240617,155,32,3,12,,Completed,INV-202406-000488
489,SAL000489,20250305,687,155,13,10,,Completed,INV-202503-000489
490,SAL000490,20230908,448,298,25,10,,Completed,INV-202309-000490
491,SAL000491,20260225,334,162,14,18,,Completed,INV-202602-000491
492,SAL000492,20250517,828,51,5,7,36.0,Completed,INV-202505-000492
493,SAL000493,20220505,579,229,20,14,,Completed,INV-202205-000493
494,SAL000494,20260118,970,66,6,7,,Completed,INV-202601-000494
495,SAL000495,20240503,186,138,12,15,,Cancelled,INV-202405-000495
496,SAL000496,20220114,760,206,18,15,,Completed,INV-202201-000496
497,SAL000497,20260317,938,40,4,1,10.0,Completed,INV-202603-000497
498,SAL000498,20240922,492,284,24,13,,Completed,INV-202409-000498
499,SAL000499,20230413,845,205,18,16,,Completed,INV-202304-000499
500,SAL000500,20230821,364,156,13,5,,Completed,INV-202308-000500
501,SAL000501,20240325,38,39,4,11,,Completed,INV-202403-000501
502,SAL000502,20231106,621,47,4,17,,Completed,INV-202311-000502
503,SAL000503,20260703,868,64,6,15,,Completed,INV-202607-000503
504,SAL000504,20230628,996,139,12,10,,Completed,INV-202306-000504
505,SAL000505,20240811,947,300,25,8,,Completed,INV-202408-000505
506,SAL000506,20240522,678,66,6,16,,Completed,INV-202405-000506
507,SAL000507,20220224,271,233,20,5,,Completed,INV-202202-000507
508,SAL000508,20220113,162,130,11,7,,Completed,INV-202201-000508
509,SAL000509,20220313,141,263,22,5,,Completed,INV-202203-000509
510,SAL000510,20241101,66,162,14,5,,Completed,INV-202411-000510
511,SAL000511,20250104,90,17,2,8,,Completed,INV-202501-000511
512,SAL000512,20230901,664,217,19,11,,Completed,INV-202309-000512
513,SAL000513,20250802,307,188,16,9,25.0,Completed,INV-202508-000513
514,SAL000514,20230823,174,171,15,13,,Completed,INV-202308-000514
515,SAL000515,20250511,861,267,23,4,,Completed,INV-202505-000515
516,SAL000516,20260717,617,271,23,5,47.0,Completed,INV-202607-000516
517,SAL000517,20231230,547,273,23,17,,Completed,INV-202312-000517
518,SAL000518,20241031,519,131,11,9,17.0,Completed,INV-202410-000518
519,SAL000519,20250221,66,230,20,14,,Completed,INV-202502-000519
520,SAL000520,20230412,71,199,17,13,,Completed,INV-202304-000520
521,SAL000521,20260129,320,37,4,1,,Completed,INV-202601-000521
522,SAL000522,20220322,996,254,22,12,,Completed,INV-202203-000522
523,SAL000523,20230415,765,71,6,2,,Completed,INV-202304-000523
524,SAL000524,20220721,108,122,11,2,,Completed,INV-202207-000524
525,SAL000525,20260627,416,285,24,2,42.0,Completed,INV-202606-000525
526,SAL000526,20230604,923,20,2,1,,Completed,INV-202306-000526
527,SAL000527,20231219,927,202,17,15,,Completed,INV-202312-000527
528,SAL000528,20220806,969,30,3,16,,Completed,INV-202208-000528
529,SAL000529,20260428,500,46,4,1,42.0,Completed,INV-202604-000529
530,SAL000530,20230124,876,35,3,6,,Completed,INV-202301-000530
531,SAL000531,20230521,246,181,16,14,,Completed,INV-202305-000531
532,SAL000532,20250218,891,236,20,2,36.0,Completed,INV-202502-000532
533,SAL000533,20250905,836,21,2,8,,Completed,INV-202509-000533
534,SAL000534,20220522,580,125,11,18,,Completed,INV-202205-000534
535,SAL000535,20250730,300,167,14,4,,Completed,INV-202507-000535
536,SAL000536,20230312,667,170,15,6,,Completed,INV-202303-000536
537,SAL000537,20240120,145,91,8,9,,Completed,INV-202401-000537
538,SAL000538,20220618,193,150,13,2,,Completed,INV-202206-000538
539,SAL000539,20231213,107,70,6,12,,Completed,INV-202312-000539
540,SAL000540,20240510,815,209,18,2,,Completed,INV-202405-000540
541,SAL000541,20221107,370,244,21,18,,Completed,INV-202211-000541
542,SAL000542,20240602,104,50,5,13,,Completed,INV-202406-000542
543,SAL000543,20240510,765,72,6,17,,Completed,INV-202405-000543
544,SAL000544,20230611,810,240,20,1,,Completed,INV-202306-000544
545,SAL000545,20220730,833,115,10,13,,Completed,INV-202207-000545
546,SAL000546,20251210,227,51,5,17,45.0,Completed,INV-202512-000546
547,SAL000547,20230911,118,270,23,14,,Completed,INV-202309-000547
548,SAL000548,20230929,197,39,4,1,,Completed,INV-202309-000548
549,SAL000549,20260505,169,253,22,12,,Completed,INV-202605-000549
550,SAL000550,20230802,178,118,10,5,,Completed,INV-202308-000550
551,SAL000551,20220223,655,203,17,8,,Completed,INV-202202-000551
552,SAL000552,20260321,368,122,11,7,,Completed,INV-202603-000552
553,SAL000553,20220403,296,35,3,7,,Completed,INV-202204-000553
554,SAL000554,20231109,672,236,20,15,,Completed,INV-202311-000554
555,SAL000555,20260314,518,93,8,10,,Cancelled,INV-202603-000555
556,SAL000556,20240128,846,282,24,3,,Completed,INV-202401-000556
557,SAL000557,20260202,672,122,11,11,,Completed,INV-202602-000557
558,SAL000558,20240412,423,126,11,18,,Completed,INV-202404-000558
559,SAL000559,20220330,236,141,12,1,,Completed,INV-202203-000559
560,SAL000560,20230527,541,294,25,8,,Completed,INV-202305-000560
561,SAL000561,20260131,551,201,17,4,,Completed,INV-202601-000561
562,SAL000562,20230210,485,264,22,15,,Completed,INV-202302-000562
563,SAL000563,20241120,295,295,25,7,,Completed,INV-202411-000563
564,SAL000564,20251106,413,160,14,2,,Completed,INV-202511-000564
565,SAL000565,20251121,83,139,12,5,28.0,Completed,INV-202511-000565
566,SAL000566,20220820,117,275,23,9,,Completed,INV-202208-000566
567,SAL000567,20220721,83,40,4,12,,Completed,INV-202207-000567
568,SAL000568,20241006,426,39,4,6,,Completed,INV-202410-000568
569,SAL000569,20240229,103,56,5,6,,Completed,INV-202402-000569
570,SAL000570,20220217,441,59,5,17,,Completed,INV-202202-000570
571,SAL000571,20260619,857,235,20,14,,Completed,INV-202606-000571
572,SAL000572,20251105,149,245,21,7,17.0,Completed,INV-202511-000572
573,SAL000573,20230731,361,28,3,5,,Completed,INV-202307-000573
574,SAL000574,20250303,503,241,21,10,36.0,Pending,INV-202503-000574
575,SAL000575,20230812,983,214,18,13,,Completed,INV-202308-000575
576,SAL000576,20240625,968,165,14,10,,Completed,INV-202406-000576
577,SAL000577,20220303,757,99,9,3,,Completed,INV-202203-000577
578,SAL000578,20220817,532,97,9,12,,Completed,INV-202208-000578
579,SAL000579,20251202,514,164,14,12,,Completed,INV-202512-000579
580,SAL000580,20230613,233,122,11,6,,Completed,INV-202306-000580
581,SAL000581,20240310,185,256,22,5,,Completed,INV-202403-000581
582,SAL000582,20251031,908,198,17,18,,Completed,INV-202510-000582
583,SAL000583,20250425,361,158,14,4,,Completed,INV-202504-000583
584,SAL000584,20240802,116,146,13,12,17.0,Completed,INV-202408-000584
585,SAL000585,20240916,674,278,24,9,,Completed,INV-202409-000585
586,SAL000586,20231218,867,41,4,9,,Completed,INV-202312-000586
587,SAL000587,20260624,576,255,22,3,,Completed,INV-202606-000587
588,SAL000588,20230122,132,64,6,8,,Completed,INV-202301-000588
589,SAL000589,20220105,766,32,3,7,,Completed,INV-202201-000589
590,SAL000590,20250220,62,213,18,9,,Completed,INV-202502-000590
591,SAL000591,20231103,482,231,20,4,,Completed,INV-202311-000591
592,SAL000592,20230305,3,283,24,11,,Completed,INV-202303-000592
593,SAL000593,20231217,984,224,19,2,,Completed,INV-202312-000593
594,SAL000594,20230924,293,151,13,9,,Completed,INV-202309-000594
595,SAL000595,20251101,41,283,24,3,36.0,Completed,INV-202511-000595
596,SAL000596,20220612,809,204,17,18,,Completed,INV-202206-000596
597,SAL000597,20250409,160,179,15,4,,Completed,INV-202504-000597
598,SAL000598,20230228,31,32,3,10,,Pending,INV-202302-000598
599,SAL000599,20250917,853,112,10,14,,Completed,INV-202509-000599
600,SAL000600,20231025,25,196,17,8,,Completed,INV-202310-000600
601,SAL000601,20250126,956,256,22,3,40.0,Completed,INV-202501-000601
602,SAL000602,20251202,150,26,3,15,,Completed,INV-202512-000602
603,SAL000603,20230202,397,144,12,11,,Completed,INV-202302-000603
604,SAL000604,20231220,692,37,4,12,,Completed,INV-202312-000604
605,SAL000605,20260705,19,184,16,3,9.0,Completed,INV-202607-000605
606,SAL000606,20251014,140,287,24,18,,Completed,INV-202510-000606
607,SAL000607,20250526,190,57,5,12,,Completed,INV-202505-000607
608,SAL000608,20230514,551,14,2,1,,Completed,INV-202305-000608
609,SAL000609,20230909,649,154,13,13,,Completed,INV-202309-000609
610,SAL000610,20241028,487,213,18,17,,Completed,INV-202410-000610
611,SAL000611,20240901,839,280,24,3,,Completed,INV-202409-000611
612,SAL000612,20260504,842,298,25,11,7.0,Completed,INV-202605-000612
613,SAL000613,20260327,441,90,8,1,10.0,Completed,INV-202603-000613
614,SAL000614,20250605,117,261,22,9,,Completed,INV-202506-000614
615,SAL000615,20240412,744,160,14,5,,Completed,INV-202404-000615
616,SAL000616,20220704,169,118,10,18,,Completed,INV-202207-000616
617,SAL000617,20250303,653,26,3,7,27.0,Completed,INV-202503-000617
618,SAL000618,20250714,183,196,17,14,,Completed,INV-202507-000618
619,SAL000619,20240408,582,285,24,4,,Completed,INV-202404-000619
620,SAL000620,20220702,620,159,14,2,,Completed,INV-202207-000620
621,SAL000621,20230122,301,49,5,11,,Pending,INV-202301-000621
622,SAL000622,20260629,134,248,21,14,,Completed,INV-202606-000622
623,SAL000623,20250922,394,142,12,7,,Completed,INV-202509-000623
624,SAL000624,20240402,841,151,13,17,,Cancelled,INV-202404-000624
625,SAL000625,20260526,249,247,21,13,,Completed,INV-202605-000625
626,SAL000626,20250521,47,201,17,16,,Completed,INV-202505-000626
627,SAL000627,20240702,487,194,17,8,,Completed,INV-202407-000627
628,SAL000628,20221019,583,155,13,11,,Completed,INV-202210-000628
629,SAL000629,20260221,433,263,22,14,10.0,Completed,INV-202602-000629
630,SAL000630,20241126,375,178,15,4,,Completed,INV-202411-000630
631,SAL000631,20231009,893,27,3,12,,Pending,INV-202310-000631
632,SAL000632,20220827,898,210,18,4,,Pending,INV-202208-000632
633,SAL000633,20230831,263,198,17,3,,Completed,INV-202308-000633
634,SAL000634,20251219,339,213,18,11,,Cancelled,INV-202512-000634
635,SAL000635,20250525,450,215,18,16,,Completed,INV-202505-000635
636,SAL000636,20230324,663,16,2,6,,Completed,INV-202303-000636
637,SAL000637,20250620,855,294,25,15,25.0,Completed,INV-202506-000637
638,SAL000638,20250218,44,177,15,10,,Completed,INV-202502-000638
639,SAL000639,20240926,699,245,21,2,,Completed,INV-202409-000639
640,SAL000640,20230827,955,123,11,15,,Completed,INV-202308-000640
641,SAL000641,20221010,803,67,6,6,,Completed,INV-202210-000641
642,SAL000642,20260722,351,292,25,13,,Completed,INV-202607-000642
643,SAL000643,20250510,834,211,18,10,,Completed,INV-202505-000643
644,SAL000644,20250126,488,87,8,18,25.0,Completed,INV-202501-000644
645,SAL000645,20250808,839,256,22,12,,Completed,INV-202508-000645
646,SAL000646,20220511,144,175,15,18,,Completed,INV-202205-000646
647,SAL000647,20230517,88,92,8,11,,Completed,INV-202305-000647
648,SAL000648,20250829,309,239,20,15,,Completed,INV-202508-000648
649,SAL000649,20260626,625,38,4,15,42.0,Completed,INV-202606-000649
650,SAL000650,20250116,370,153,13,16,,Completed,INV-202501-000650
651,SAL000651,20230702,944,110,10,13,,Completed,INV-202307-000651
652,SAL000652,20250213,736,119,10,1,,Completed,INV-202502-000652
653,SAL000653,20260217,221,242,21,7,,Pending,INV-202602-000653
654,SAL000654,20240514,515,53,5,8,,Completed,INV-202405-000654
655,SAL000655,20251120,14,224,19,7,,Completed,INV-202511-000655
656,SAL000656,20260611,801,271,23,7,,Completed,INV-202606-000656
657,SAL000657,20251201,362,211,18,2,,Completed,INV-202512-000657
658,SAL000658,20221104,912,67,6,3,,Completed,INV-202211-000658
659,SAL000659,20220828,667,100,9,1,,Completed,INV-202208-000659
660,SAL000660,20220523,437,261,22,9,,Completed,INV-202205-000660
661,SAL000661,20250807,968,14,2,16,,Pending,INV-202508-000661
662,SAL000662,20260119,730,262,22,15,,Completed,INV-202601-000662
663,SAL000663,20220414,571,149,13,1,,Completed,INV-202204-000663
664,SAL000664,20220212,593,257,22,7,,Completed,INV-202202-000664
665,SAL000665,20241127,285,180,15,6,5.0,Completed,INV-202411-000665
666,SAL000666,20221014,887,282,24,18,,Completed,INV-202210-000666
667,SAL000667,20221231,319,14,2,9,,Completed,INV-202212-000667
668,SAL000668,20220618,892,199,17,17,,Completed,INV-202206-000668
669,SAL000669,20260206,593,106,9,12,10.0,Completed,INV-202602-000669
670,SAL000670,20230317,378,119,10,11,,Completed,INV-202303-000670
671,SAL000671,20220212,954,105,9,16,,Completed,INV-202202-000671
672,SAL000672,20240525,470,207,18,12,,Completed,INV-202405-000672
673,SAL000673,20220608,938,87,8,13,,Completed,INV-202206-000673
674,SAL000674,20220725,750,227,19,18,,Completed,INV-202207-000674
675,SAL000675,20241215,894,229,20,10,,Completed,INV-202412-000675
676,SAL000676,20240822,445,13,2,18,,Completed,INV-202408-000676
677,SAL000677,20260528,695,98,9,7,,Completed,INV-202605-000677
678,SAL000678,20251210,203,64,6,16,,Completed,INV-202512-000678
679,SAL000679,20240418,591,28,3,1,,Completed,INV-202404-000679
680,SAL000680,20220207,334,38,4,18,,Completed,INV-202202-000680
681,SAL000681,20251229,205,245,21,14,,Completed,INV-202512-000681
682,SAL000682,20231216,950,31,3,11,,Completed,INV-202312-000682
683,SAL000683,20250722,612,219,19,14,,Completed,INV-202507-000683
684,SAL000684,20250721,82,156,13,14,,Completed,INV-202507-000684
685,SAL000685,20220331,530,172,15,6,,Pending,INV-202203-000685
686,SAL000686,20241110,474,238,20,6,,Completed,INV-202411-000686
687,SAL000687,20240825,606,38,4,17,,Completed,INV-202408-000687
688,SAL000688,20241015,119,161,14,18,27.0,Completed,INV-202410-000688
689,SAL000689,20250530,397,114,10,5,20.0,Completed,INV-202505-000689
