stock_key,stock_code,product_key,store_key,stock_date_key,total_stock,available_stock,damaged_stock,reorder_point,reorder_quantity,stock_status,last_stock_opname
377,STK000377,24,1,20251110,384,84,0,20,40,Overstock,2025-11-26
378,STK000378,24,3,20260126,107,46,0,20,40,Normal,2026-02-04
379,STK000379,24,5,20230301,51,20,0,20,40,Low Stock,2023-03-14
380,STK000380,24,6,20230316,102,95,0,20,40,Overstock,2023-03-29
381,STK000381,24,7,20230108,102,7,0,20,40,Low Stock,2023-02-04
382,STK000382,24,9,20260406,47,4,0,20,40,Low Stock,2026-05-04
383,STK000383,24,10,20261207,37,22,0,20,40,Normal,2026-12-17
384,STK000384,24,11,20230701,138,47,3,20,40,Normal,2023-07-23
385,STK000385,24,13,20251214,181,118,0,20,40,Overstock,2026-01-05
386,STK000386,24,15,20250521,62,9,0,20,40,Low Stock,2025-06-12
387,STK000387,24,16,20241226,260,121,0,20,40,Overstock,2025-01-12
388,STK000388,24,17,20220919,59,44,0,20,40,Normal,2022-10-07
389,STK000389,24,18,20230817,54,11,0,20,40,Low Stock,2023-08-25
390,STK000390,24,20,20260819,56,40,0,20,40,Normal,2026-09-05
391,STK000391,24,21,20240408,141,123,0,20,40,Overstock,2024-04-25
392,STK000392,24,22,20221002,47,8,0,20,40,Low Stock,2022-10-26
393,STK000393,24,23,20260516,111,42,0,20,40,Normal,2026-06-01
394,STK000394,24,24,20250107,89,33,0,20,40,Normal,2025-02-01
395,STK000395,24,25,20250831,175,150,2,20,40,Overstock,2025-09-07
396,STK000396,25,2,20241208,302,54,19,60,100,Low Stock,2025-01-03
397,STK000397,25,3,20240319,489,80,0,60,100,Normal,2024-04-02
398,STK000398,25,4,20260518,287,95,0,60,100,Normal,2026-06-04
399,STK000399,25,5,20260817,274,135,0,60,100,Normal,2026-08-29
400,STK000400,25,6,20270105,381,214,0,60,100,Overstock,2027-01-20
401,STK000401,25,7,20230717,127,91,0,60,100,Normal,2023-07-26
402,STK000402,25,9,20240715,70,6,0,60,100,Low Stock,2024-07-30
403,STK000403,25,11,20241001,471,364,0,60,100,Overstock,2024-10-27
404,STK000404,25,12,20260316,193,35,0,60,100,Low Stock,2026-03-29
405,STK000405,25,13,20261221,355,88,0,60,100,Normal,2027-01-02
406,STK000406,25,15,20260304,110,75,0,60,100,Normal,2026-03-25
407,STK000407,25,16,20250716,375,80,6,60,100,Normal,2025-08-01
408,STK000408,25,17,20240721,137,21,0,60,100,Low Stock,2024-08-20
409,STK000409,25,18,20230908,182,168,0,60,100,Normal,2023-09-30
410,STK000410,25,19,20260907,123,48,0,60,100,Low Stock,2026-10-01
411,STK000411,25,20,20250916,449,42,0,60,100,Low Stock,2025-10-03
412,STK000412,25,22,20240813,88,70,7,60,100,Normal,2024-09-06
413,STK000413,25,23,20231126,143,113,0,60,100,Normal,2023-12-05
414,STK000414,25,25,20230103,224,54,10,60,100,Low Stock,2023-01-18
415,STK000415,26,1,20251225,171,37,0,20,40,Normal,2026-01-18
416,STK000416,26,2,20261216,307,164,0,20,40,Overstock,2027-01-07
417,STK000417,26,4,20230428,24,4,0,20,40,Low Stock,2023-05-20
418,STK000418,26,6,20261111,94,16,0,20,40,Low Stock,2026-11-26
419,STK000419,26,7,20230817,51,42,0,20,40,Normal,2023-08-27
420,STK000420,26,8,20250206,364,191,0,20,40,Overstock,2025-03-03
421,STK000421,26,9,20260620,346,61,0,20,40,Normal,2026-07-20
422,STK000422,26,12,20220128,102,54,0,20,40,Normal,2022-02-27
423,STK000423,26,13,20241119,138,76,0,20,40,Normal,2024-12-15
424,STK000424,26,14,20260208,33,30,0,20,40,Normal,2026-02-25
425,STK000425,26,15,20261024,402,349,0,20,40,Overstock,2026-11-07
426,STK000426,26,16,20250727,172,139,0,20,40,Overstock,2025-08-18
427,STK000427,26,18,20250409,484,239,6,20,40,Overstock,2025-05-02
428,STK000428,26,21,20240116,541,372,0,20,40,Overstock,2024-02-11
429,STK000429,26,24,20251220,103,35,0,20,40,Normal,2026-01-09
430,STK000430,26,25,20221026,88,10,0,20,40,Low Stock,2022-11-21
431,STK000431,27,1,20230324,139,23,0,20,40,Normal,2023-04-17
432,STK000432,27,2,20260513,159,15,0,20,40,Low Stock,2026-05-31
433,STK000433,27,3,20250906,249,86,0,20,40,Overstock,2025-09-14
434,STK000434,27,4,20240524,50,19,0,20,40,Low Stock,2024-06-20
435,STK000435,27,7,20250209,23,14,0,20,40,Low Stock,2025-03-11
436,STK000436,27,8,20250308,71,26,0,20,40,Normal,2025-03-17
437,STK000437,27,10,20261112,459,68,2,20,40,Normal,2026-12-07
438,STK000438,27,11,20241027,172,116,0,20,40,Overstock,2024-11-16
439,STK000439,27,12,20260704,273,79,0,20,40,Normal,2026-07-12
440,STK000440,27,13,20250610,197,154,0,20,40,Overstock,2025-06-28
441,STK000441,27,14,20230919,38,30,0,20,40,Normal,2023-09-27
442,STK000442,27,15,20260201,110,98,0,20,40,Overstock,2026-02-20
443,STK000443,27,16,20230425,167,2,0,20,40,Low Stock,2023-05-04
444,STK000444,27,18,20251206,183,76,0,20,40,Normal,2025-12-20
445,STK000445,27,19,20220624,181,26,0,20,40,Normal,2022-07-10
446,STK000446,27,21,20240428,177,97,0,20,40,Overstock,2024-05-21
447,STK000447,27,23,20260127,328,14,0,20,40,Low Stock,2026-02-18
448,STK000448,27,24,20230626,80,68,0,20,40,Normal,2023-07-18
449,STK000449,28,2,20230509,163,27,0,100,200,Low Stock,2023-05-17
450,STK000450,28,3,20260403,1180,879,0,100,200,Overstock,2026-04-10
451,STK000451,28,4,20240725,436,61,0,100,200,Low Stock,2024-08-14
452,STK000452,28,5,20250116,187,26,0,100,200,Low Stock,2025-01-25
453,STK000453,28,6,20260524,858,799,0,100,200,Overstock,2026-06-22
454,STK000454,28,10,20220429,353,5,0,100,200,Low Stock,2022-05-18
455,STK000455,28,12,20230604,455,72,0,100,200,Low Stock,2023-07-01
456,STK000456,28,15,20220322,220,122,0,100,200,Normal,2022-04-08
457,STK000457,28,16,20240630,369,70,0,100,200,Low Stock,2024-07-30
458,STK000458,28,18,20230714,676,284,0,100,200,Normal,2023-08-01
459,STK000459,28,19,20231002,353,265,0,100,200,Normal,2023-10-31
460,STK000460,28,20,20250923,1055,996,0,100,200,Overstock,2025-10-21
461,STK000461,28,21,20220424,445,346,0,100,200,Normal,2022-05-01
462,STK000462,28,22,20260215,222,132,0,100,200,Normal,2026-03-04
463,STK000463,28,23,20250519,588,179,20,100,200,Normal,2025-05-27
464,STK000464,28,24,20250108,336,108,0,100,200,Normal,2025-01-25
465,STK000465,28,25,20250913,364,157,8,100,200,Normal,2025-09-27
466,STK000466,29,1,20230714,189,27,0,40,80,Low Stock,2023-07-21
467,STK000467,29,2,20261217,474,230,0,40,80,Overstock,2027-01-05
468,STK000468,29,4,20250831,237,8,0,40,80,Low Stock,2025-09-18
469,STK000469,29,5,20261116,185,0,0,40,80,Out of Stock,2026-11-29
470,STK000470,29,6,20260812,449,414,0,40,80,Overstock,2026-09-07
471,STK000471,29,8,20241103,412,84,0,40,80,Normal,2024-11-23
472,STK000472,29,9,20240423,263,234,0,40,80,Overstock,2024-05-19
473,STK000473,29,10,20260424,376,327,0,40,80,Overstock,2026-05-02
474,STK000474,29,11,20250805,137,49,0,40,80,Normal,2025-08-14
475,STK000475,29,12,20260630,436,249,0,40,80,Overstock,2026-07-11
476,STK000476,29,14,20250224,116,64,0,40,80,Normal,2025-03-16
477,STK000477,29,15,20231218,305,35,5,40,80,Low Stock,2024-01-09
478,STK000478,29,16,20260808,210,103,20,40,80,Normal,2026-08-18
479,STK000479,29,17,20240623,212,8,0,40,80,Low Stock,2024-07-02
480,STK000480,29,18,20250530,164,140,0,40,80,Normal,2025-06-19
481,STK000481,29,20,20250717,238,133,0,40,80,Normal,2025-08-12
482,STK000482,29,22,20260621,215,183,0,40,80,Overstock,2026-07-15
483,STK000483,29,23,20230711,125,53,0,40,80,Normal,2023-08-07
484,STK000484,29,24,20240121,337,0,0,40,80,Out of Stock,2024-02-09
485,STK000485,29,25,20241031,267,141,0,40,80,Normal,2024-11-07
486,STK000486,30,1,20220713,285,180,0,40,80,Overstock,2022-07-22
487,STK000487,30,2,20240711,110,65,0,40,80,Normal,2024-07-29
488,STK000488,30,3,20260805,369,42,0,40,80,Normal,2026-09-03
489,STK000489,30,4,20220402,244,10,14,40,80,Low Stock,2022-04-20
490,STK000490,30,5,20230307,141,1,0,40,80,Low Stock,2023-04-03
491,STK000491,30,6,20240130,232,163,0,40,80,Overstock,2024-02-07
492,STK000492,30,10,20240612,651,433,12,40,80,Overstock,2024-06-20
493,STK000493,30,11,20230225,108,13,0,40,80,Low Stock,2023-03-06
494,STK000494,30,14,20220805,276,204,0,40,80,Overstock,2022-08-22
495,STK000495,30,15,20250606,89,57,0,40,80,Normal,2025-06-14
496,STK000496,30,17,20260103,103,28,0,40,80,Low Stock,2026-01-26
497,STK000497,30,18,20261023,141,11,0,40,80,Low Stock,2026-11-22
498,STK000498,30,20,20241024,772,323,18,40,80,Overstock,2024-10-31
499,STK000499,30,21,20251109,184,159,0,40,80,Normal,2025-11-28
500,STK000500,30,22,20240406,233,200,0,40,80,Overstock,2024-04-30
501,STK000501,30,23,20260227,297,11,0,40,80,Low Stock,2026-03-19
502,STK000502,30,24,20221114,201,48,0,40,80,Normal,2022-11-28
503,STK000503,30,25,20241107,77,13,0,40,80,Low Stock,2024-12-04
504,STK000504,31,2,20260224,668,29,0,100,200,Low Stock,2026-03-03
505,STK000505,31,4,20250330,793,624,0,100,200,Overstock,2025-04-26
506,STK000506,31,5,20250901,279,265,0,100,200,Normal,2025-09-09
507,STK000507,31,7,20260417,402,112,0,100,200,Normal,2026-05-05
508,STK000508,31,9,20251022,360,184,0,100,200,Normal,2025-11-13
509,STK000509,31,10,20251016,251,98,0,100,200,Low Stock,2025-11-07
510,STK000510,31,11,20220915,464,110,0,100,200,Normal,2022-10-09
511,STK000511,31,13,20250224,442,158,22,100,200,Normal,2025-03-11
512,STK000512,31,14,20230711,885,80,0,100,200,Low Stock,2023-07-23
513,STK000513,31,15,20250320,138,118,0,100,200,Normal,2025-03-30
514,STK000514,31,16,20241008,405,6,0,100,200,Low Stock,2024-11-02
515,STK000515,31,17,20250122,243,69,0,100,200,Low Stock,2025-02-18
516,STK000516,31,21,20231031,460,399,0,100,200,Normal,2023-11-09
517,STK000517,31,22,20261013,720,69,0,100,200,Low Stock,2026-11-09
518,STK000518,31,23,20250809,637,219,0,100,200,Normal,2025-09-01
519,STK000519,31,24,20260304,138,62,0,100,200,Low Stock,2026-04-03
520,STK000520,31,25,20240110,402,117,0,100,200,Normal,2024-02-01
521,STK000521,32,1,20250713,159,103,0,20,40,Overstock,2025-07-21
522,STK000522,32,2,20261030,431,233,0,20,40,Overstock,2026-11-07
523,STK000523,32,3,20260627,437,331,0,20,40,Overstock,2026-07-20
524,STK000524,32,5,20220506,180,50,0,20,40,Normal,2022-05-29
525,STK000525,32,7,20221107,301,67,0,20,40,Normal,2022-12-07
526,STK000526,32,12,20250702,318,119,0,20,40,Overstock,2025-07-31
527,STK000527,32,16,20251115,382,303,0,20,40,Overstock,2025-11-24
528,STK000528,32,18,20260221,384,239,0,20,40,Overstock,2026-03-04
529,STK000529,32,21,20230517,116,14,0,20,40,Low Stock,2023-06-06
530,STK000530,32,22,20250117,213,100,0,20,40,Overstock,2025-02-02
531,STK000531,32,24,20240307,123,41,0,20,40,Normal,2024-03-19
532,STK000532,33,2,20240909,5,5,0,5,10,Low Stock,2024-10-05
533,STK000533,33,3,20221029,3,2,0,5,10,Low Stock,2022-11-23
534,STK000534,33,4,20240226,37,19,0,5,10,Normal,2024-03-15
535,STK000535,33,5,20220610,18,12,0,5,10,Normal,2022-07-01
536,STK000536,33,6,20261124,29,20,0,5,10,Overstock,2026-12-01
537,STK000537,33,7,20230815,18,7,0,5,10,Normal,2023-09-13
538,STK000538,33,10,20240924,10,6,0,5,10,Normal,2024-10-19
539,STK000539,33,13,20260922,54,39,0,5,10,Overstock,2026-10-13
540,STK000540,33,15,20260604,18,14,0,5,10,Normal,2026-06-29
541,STK000541,33,16,20220114,3,1,0,5,10,Low Stock,2022-01-31
542,STK000542,33,17,20220614,22,4,0,5,10,Low Stock,2022-06-29
543,STK000543,33,18,20261029,37,15,0,5,10,Normal,2026-11-05
544,STK000544,33,19,20251114,8,2,0,5,10,Low Stock,2025-11-30
545,STK000545,33,21,20231115,22,14,0,5,10,Normal,2023-11-25
546,STK000546,33,23,20230603,21,0,0,5,10,Out of Stock,2023-06-11
547,STK000547,34,1,20240314,37,18,0,3,8,Overstock,2024-04-03
548,STK000548,34,2,20240212,23,13,0,3,8,Normal,2024-02-27
549,STK000549,34,4,20240820,25,2,0,3,8,Low Stock,2024-09-02
550,STK000550,34,5,20220705,9,3,0,3,8,Low Stock,2022-07-31
551,STK000551,34,11,20260707,4,3,0,3,8,Low Stock,2026-07-20
552,STK000552,34,12,20240209,2,2,0,3,8,Low Stock,2024-02-24
553,STK000553,34,13,20260625,19,19,0,3,8,Overstock,2026-07-04
554,STK000554,34,15,20260119,4,1,0,3,8,Low Stock,2026-01-26
555,STK000555,34,17,20260901,15,8,0,3,8,Normal,2026-09-27
556,STK000556,34,19,20230720,15,13,0,3,8,Normal,2023-07-30
557,STK000557,34,20,20220731,14,4,1,3,8,Normal,2022-08-09
558,STK000558,34,21,20260703,74,61,0,3,8,Overstock,2026-08-01
559,STK000559,34,22,20260804,53,48,2,3,8,Overstock,2026-08-27
560,STK000560,34,23,20261105,19,1,0,3,8,Low Stock,2026-11-13
561,STK000561,34,24,20240708,17,17,0,3,8,Overstock,2024-07-30
562,STK000562,34,25,20240412,13,10,0,3,8,Normal,2024-04-27
563,STK000563,35,3,20240326,27,0,0,10,20,Out of Stock,2024-04-19
564,STK000564,35,5,20231116,96,85,0,10,20,Overstock,2023-12-16
565,STK000565,35,6,20220205,73,2,0,10,20,Low Stock,2022-03-06
566,STK000566,35,7,20250501,54,26,0,10,20,Normal,2025-05-26
567,STK000567,35,9,20260826,67,42,0,10,20,Normal,2026-09-10
568,STK000568,35,10,20221219,12,11,0,10,20,Normal,2023-01-12
569,STK000569,35,11,20260429,13,2,0,10,20,Low Stock,2026-05-28
570,STK000570,35,12,20240907,167,3,0,10,20,Low Stock,2024-09-29
571,STK000571,35,14,20260116,29,19,0,10,20,Normal,2026-01-24
572,STK000572,35,15,20260715,122,46,0,10,20,Overstock,2026-08-02
573,STK000573,35,16,20240209,74,23,1,10,20,Normal,2024-03-05
574,STK000574,35,17,20230318,17,15,0,10,20,Normal,2023-04-13
575,STK000575,35,18,20240205,53,50,0,10,20,Overstock,2024-03-04
576,STK000576,35,20,20241220,101,28,0,10,20,Normal,2025-01-04
577,STK000577,35,23,20260905,149,139,0,10,20,Overstock,2026-10-01
578,STK000578,35,24,20230508,23,13,1,10,20,Normal,2023-06-06
579,STK000579,35,25,20261103,34,13,0,10,20,Normal,2026-11-20
580,STK000580,36,1,20250205,84,36,0,20,40,Normal,2025-02-13
581,STK000581,36,3,20231210,78,57,4,20,40,Normal,2023-12-29
582,STK000582,36,5,20250115,62,52,0,20,40,Normal,2025-02-05
583,STK000583,36,8,20260409,251,222,4,20,40,Overstock,2026-04-20
584,STK000584,36,9,20250728,414,220,0,20,40,Overstock,2025-08-09
585,STK000585,36,11,20240916,31,1,0,20,40,Low Stock,2024-10-11
586,STK000586,36,12,20231203,62,19,4,20,40,Low Stock,2023-12-27
587,STK000587,36,13,20260208,22,19,0,20,40,Low Stock,2026-03-09
588,STK000588,36,15,20240821,205,17,0,20,40,Low Stock,2024-09-13
589,STK000589,36,17,20250725,218,89,0,20,40,Overstock,2025-08-23
590,STK000590,36,18,20221215,175,145,2,20,40,Overstock,2023-01-01
591,STK000591,36,20,20220222,195,155,0,20,40,Overstock,2022-03-13
592,STK000592,36,21,20230605,130,4,0,20,40,Low Stock,2023-07-02
593,STK000593,36,22,20260731,111,105,0,20,40,Overstock,2026-08-07
594,STK000594,37,4,20230827,100,60,0,20,40,Normal,2023-09-25
595,STK000595,37,12,20231014,116,92,0,20,40,Overstock,2023-10-23
596,STK000596,37,13,20251005,293,25,0,20,40,Normal,2025-10-17
597,STK000597,37,15,20270104,94,44,0,20,40,Normal,2027-01-18
598,STK000598,37,17,20231029,70,49,0,20,40,Normal,2023-11-17
599,STK000599,37,18,20261217,74,6,0,20,40,Low Stock,2027-01-11
600,STK000600,37,22,20250301,90,49,0,20,40,Normal,2025-03-27
601,STK000601,37,23,20260828,44,33,0,20,40,Normal,2026-09-24
602,STK000602,37,25,20260607,283,68,0,20,40,Normal,2026-07-03
603,STK000603,38,1,20240421,194,94,0,40,80,Normal,2024-05-13
604,STK000604,38,2,20250715,52,14,0,40,80,Low Stock,2025-07-27
605,STK000605,38,3,20260130,672,305,0,40,80,Overstock,2026-02-08
606,STK000606,38,6,20260609,117,102,0,40,80,Normal,2026-06-23
607,STK000607,38,7,20240312,215,101,0,40,80,Normal,2024-03-25
608,STK000608,38,8,20260703,101,24,0,40,80,Low Stock,2026-07-22
609,STK000609,38,9,20251211,237,171,0,40,80,Overstock,2025-12-30
610,STK000610,38,10,20250506,149,96,0,40,80,Normal,2025-05-22
611,STK000611,38,11,20230422,295,220,0,40,80,Overstock,2023-05-21
612,STK000612,38,12,20260712,117,62,0,40,80,Normal,2026-07-28
613,STK000613,38,13,20250117,138,103,0,40,80,Normal,2025-02-13
614,STK000614,38,14,20260111,184,40,0,40,80,Low Stock,2026-01-19
615,STK000615,38,15,20230704,216,212,0,40,80,Overstock,2023-07-26
616,STK000616,38,16,20240911,193,88,0,40,80,Normal,2024-10-06
617,STK000617,38,17,20260714,275,132,0,40,80,Normal,2026-07-22
618,STK000618,38,18,20261206,334,235,0,40,80,Overstock,2026-12-21
619,STK000619,38,20,20240501,246,79,0,40,80,Normal,2024-05-08
620,STK000620,38,21,20240314,234,232,0,40,80,Overstock,2024-03-23
621,STK000621,38,22,20220918,110,45,0,40,80,Normal,2022-10-16
622,STK000622,38,23,20251017,205,102,0,40,80,Normal,2025-10-27
623,STK000623,38,24,20230215,374,147,0,40,80,Normal,2023-03-05
624,STK000624,39,1,20230603,316,40,0,60,100,Low Stock,2023-06-18
625,STK000625,39,3,20261001,94,77,0,60,100,Normal,2026-10-28
626,STK000626,39,4,20240320,486,63,0,60,100,Normal,2024-04-13
627,STK000627,39,7,20251217,119,71,0,60,100,Normal,2026-01-03
628,STK000628,39,8,20240928,819,408,0,60,100,Overstock,2024-10-17
629,STK000629,39,9,20230408,254,175,0,60,100,Normal,2023-04-27
630,STK000630,39,10,20231024,277,17,0,60,100,Low Stock,2023-11-05
631,STK000631,39,11,20260621,328,65,0,60,100,Normal,2026-07-02
632,STK000632,39,13,20261214,544,532,0,60,100,Overstock,2027-01-03
633,STK000633,39,14,20230430,204,48,0,60,100,Low Stock,2023-05-12
634,STK000634,39,17,20221223,217,188,0,60,100,Normal,2023-01-10
635,STK000635,39,18,20230727,68,39,0,60,100,Low Stock,2023-08-25
636,STK000636,39,19,20261012,233,88,0,60,100,Normal,2026-10-19
637,STK000637,39,20,20260712,409,296,0,60,100,Overstock,2026-07-21
638,STK000638,39,22,20250202,299,271,0,60,100,Overstock,2025-03-02
639,STK000639,39,24,20261209,93,92,0,60,100,Normal,2027-01-02
640,STK000640,39,25,20220810,205,205,0,60,100,Overstock,2022-09-05
641,STK000641,40,1,20240421,128,68,0,40,80,Normal,2024-05-08
642,STK000642,40,2,20220614,84,23,0,40,80,Low Stock,2022-06-23
643,STK000643,40,3,20230427,234,178,0,40,80,Overstock,2023-05-13
644,STK000644,40,5,20260414,204,59,0,40,80,Normal,2026-05-10
645,STK000645,40,7,20261004,199,66,0,40,80,Normal,2026-10-13
646,STK000646,40,8,20230524,231,23,0,40,80,Low Stock,2023-06-18
647,STK000647,40,11,20260716,205,35,0,40,80,Low Stock,2026-08-14
648,STK000648,40,13,20221017,295,101,0,40,80,Normal,2022-11-04
649,STK000649,40,14,20220413,144,8,0,40,80,Low Stock,2022-05-03
650,STK000650,40,17,20251227,271,119,0,40,80,Normal,2026-01-21
651,STK000651,40,18,20250424,212,122,0,40,80,Normal,2025-05-06
652,STK000652,40,19,20250915,270,137,0,40,80,Normal,2025-10-13
653,STK000653,40,20,20250423,259,48,0,40,80,Normal,2025-05-14
654,STK000654,40,21,20261030,250,21,0,40,80,Low Stock,2026-11-12
655,STK000655,40,22,20260806,304,279,0,40,80,Overstock,2026-09-01
656,STK000656,40,23,20250104,217,131,0,40,80,Normal,2025-01-17
657,STK000657,40,24,20260530,123,44,0,40,80,Normal,2026-06-27
658,STK000658,40,25,20261124,400,24,0,40,80,Low Stock,2026-12-04
659,STK000659,41,3,20231224,46,7,5,80,150,Low Stock,2024-01-08
660,STK000660,41,4,20220429,195,14,0,80,150,Low Stock,2022-05-24
661,STK000661,41,5,20250925,203,169,0,80,150,Normal,2025-10-16
662,STK000662,41,6,20241102,196,97,0,80,150,Normal,2024-11-25
663,STK000663,41,8,20241015,172,98,0,80,150,Normal,2024-11-06
664,STK000664,41,11,20251108,283,127,0,80,150,Normal,2025-12-05
665,STK000665,41,12,20250524,252,94,0,80,150,Normal,2025-06-10
666,STK000666,41,13,20240528,522,186,0,80,150,Normal,2024-06-05
667,STK000667,41,14,20261127,244,155,0,80,150,Normal,2026-12-06
668,STK000668,41,15,20250802,76,65,0,80,150,Low Stock,2025-08-13
669,STK000669,41,16,20230805,571,396,42,80,150,Overstock,2023-09-01
670,STK000670,41,17,20240503,469,466,0,80,150,Overstock,2024-05-22
671,STK000671,41,18,20240317,393,23,0,80,150,Low Stock,2024-04-07
672,STK000672,41,19,20260617,192,49,0,80,150,Low Stock,2026-07-16
673,STK000673,41,20,20240523,56,7,0,80,150,Low Stock,2024-06-06
674,STK000674,41,21,20240108,75,9,0,80,150,Low Stock,2024-01-26
675,STK000675,41,23,20260130,257,91,0,80,150,Normal,2026-02-25
676,STK000676,41,24,20230917,398,101,0,80,150,Normal,2023-10-13
677,STK000677,42,1,20241210,47,30,0,8,15,Overstock,2025-01-07
678,STK000678,42,2,20220804,40,38,0,8,15,Overstock,2022-08-17
679,STK000679,42,3,20260207,12,9,0,8,15,Normal,2026-02-15
680,STK000680,42,4,20260502,67,46,0,8,15,Overstock,2026-05-21
681,STK000681,42,7,20250217,22,22,0,8,15,Normal,2025-03-10
682,STK000682,42,11,20230420,17,10,0,8,15,Normal,2023-04-27
683,STK000683,42,12,20220522,30,20,0,8,15,Normal,2022-06-13
684,STK000684,42,13,20240703,23,1,0,8,15,Low Stock,2024-07-11
685,STK000685,42,14,20240211,11,4,0,8,15,Low Stock,2024-03-02
686,STK000686,42,15,20251101,27,22,0,8,15,Normal,2025-11-08
687,STK000687,42,16,20230112,58,33,0,8,15,Overstock,2023-02-01
688,STK000688,42,17,20220616,27,1,0,8,15,Low Stock,2022-06-24
689,STK000689,42,18,20241106,9,1,0,8,15,Low Stock,2024-11-20
690,STK000690,42,19,20240818,19,17,0,8,15,Normal,2024-09-01
691,STK000691,42,21,20230326,38,7,0,8,15,Low Stock,2023-04-25
692,STK000692,42,23,20231109,18,12,0,8,15,Normal,2023-11-26
693,STK000693,42,24,20251120,5,2,0,8,15,Low Stock,2025-12-10
694,STK000694,42,25,20240602,18,4,0,8,15,Low Stock,2024-06-18
695,STK000695,43,1,20250503,658,209,11,40,80,Overstock,2025-05-20
696,STK000696,43,2,20240913,261,178,0,40,80,Overstock,2024-10-05
697,STK000697,43,4,20250813,298,137,5,40,80,Normal,2025-09-03
698,STK000698,43,5,20270101,437,415,0,40,80,Overstock,2027-01-22
699,STK000699,43,7,20240605,252,234,0,40,80,Overstock,2024-07-03
700,STK000700,43,10,20260509,263,241,0,40,80,Overstock,2026-05-31
701,STK000701,43,11,20260221,40,39,0,40,80,Low Stock,2026-03-03
702,STK000702,43,12,20230621,296,44,0,40,80,Normal,2023-07-19
703,STK000703,43,13,20230117,266,110,0,40,80,Normal,2023-01-30
704,STK000704,43,15,20230813,273,149,0,40,80,Normal,2023-09-05
705,STK000705,43,16,20231220,130,102,0,40,80,Normal,2024-01-19
706,STK000706,43,17,20241129,414,230,0,40,80,Overstock,2024-12-18
707,STK000707,43,18,20240825,264,48,0,40,80,Normal,2024-09-04
708,STK000708,43,19,20250801,232,83,0,40,80,Normal,2025-08-16
709,STK000709,43,20,20250517,62,43,0,40,80,Normal,2025-05-24
710,STK000710,43,21,20260301,392,327,0,40,80,Overstock,2026-03-11
711,STK000711,43,23,20231005,153,103,0,40,80,Normal,2023-10-21
712,STK000712,43,25,20260620,376,2,0,40,80,Low Stock,2026-07-18
713,STK000713,44,4,20220421,42,3,0,40,80,Low Stock,2022-05-15
714,STK000714,44,5,20261109,274,149,0,40,80,Normal,2026-12-08
715,STK000715,44,7,20250126,268,207,0,40,80,Overstock,2025-02-11
